station,glatos_array,consecutive_deploy_no,deploy_lat,deploy_long,deploy_date_time,recover_date_time,ins_model_no,glatos_ins_frequency,receiver_sn,code_map,code_map_comment,glatos_seasonal,glatos_project
TSR-012,TSR,4,41.63,-83.013,2017-03-20 17:00:00,2017-07-31 17:10:00,VR2W,69,109432,MAP-113,,Yes,LEWAE
TSR-002,TSR,4,41.632,-83.009,2017-03-20 17:05:00,2017-07-31 17:30:00,VR2TX,69,480014,MAP-113,,Yes,LEWAE
TSR-013,TSR,4,41.63,-83.016,2017-03-20 17:10:00,2017-07-31 16:55:00,VR2W,69,121253,MAP-113,,Yes,LEWAE
TSR-014,TSR,5,41.628,-83.02,2017-03-20 17:18:00,2017-07-31 16:10:00,VR2W,69,480021,MAP-113,,Yes,LEWAE
TSR-015,TSR,4,41.627,-83.023,2017-03-20 17:25:00,2017-07-31 16:00:00,VR2W,69,125646,MAP-113,,Yes,LEWAE
LOC-001,LOC,4,41.646,-83.066,2017-03-20 17:30:00,2017-07-31 15:10:00,VR2TX,69,480016,MAP-113,,Yes,LEWAE
TSR-006,TSR,4,41.628,-83.025,2017-03-20 17:30:00,2017-07-31 15:50:00,VR2TX,69,480017,MAP-113,,Yes,LEWAE
LOC-002,LOC,2,41.643,-83.072,2017-03-20 17:40:00,2017-07-31 14:50:00,VR2TX,69,480020,MAP-113,,Yes,LEWAE
NHR-001,NHR,4,41.845,-82.859,2017-03-21 17:40:00,2017-06-01 14:15:00,VR2W,69,122137,MAP-113,,Yes,LEWAE
HIR-001,HIR,4,41.807,-82.796,2017-03-21 17:50:00,2019-04-20 04:00:00,VR2W,69,109882,MAP-113,,Yes,LEWAE
LCI-001,LCI,4,41.779,-82.795,2017-03-21 18:00:00,2017-06-01 16:00:00,VR2W,69,109406,MAP-113,,Yes,LEWAE
HCI-001,HCI,4,41.754,-82.816,2017-03-21 18:10:00,2017-06-01 16:00:00,VR2W,69,125653,MAP-113,,Yes,LEWAE
HCI-002,HCI,4,41.749,-82.805,2017-03-21 18:13:00,2017-06-01 13:26:00,VR2W,69,119326,MAP-113,,Yes,LEWAE
EBG-076,EBG,1,42.269,-80.151,2017-05-09 23:24:00,2022-04-08 16:00:00,VR2W,69,122150,MAP-114,,No,LEWAE
EBG-078,EBG,1,42.266,-79.788,2017-05-10 17:17:00,2017-09-26 22:34:00,VR2W,69,125622,MAP-113,,No,LEWAE
EBG-089,EBG,1,42.401,-79.785,2017-05-11 18:32:00,2017-09-27 13:31:00,VR2W,69,119319,MAP-113,,No,LEWAE
EBG-088,EBG,1,42.403,-79.967,2017-05-11 19:22:00,2017-09-27 22:15:00,VR2W,69,109961,MAP-113,,No,LEWAE
EBG-087,EBG,1,42.404,-80.149,2017-05-12 12:56:00,2017-09-27 23:12:00,VR2W,69,112975,MAP-113,,No,LEWAE
EBG-099,EBG,1,42.537,-79.965,2017-05-12 15:40:00,2017-09-27 21:15:00,VR2W,69,109898,MAP-113,,No,LEWAE
EBG-100,EBG,1,42.536,-79.783,2017-05-12 16:30:00,2017-09-27 16:09:00,VR2W,69,109455,MAP-113,,No,LEWAE
EBG-101,EBG,1,42.533,-79.6,2017-05-12 17:19:00,2017-09-27 17:16:00,VR2W,69,122144,MAP-113,,No,LEWAE
EBG-107,EBG,1,42.669,-79.597,2017-05-12 18:08:00,2017-09-27 18:36:00,VR2W,69,122134,MAP-113,,No,LEWAE
EBG-106,EBG,1,42.671,-79.78,2017-05-12 18:53:00,2017-09-27 19:29:00,VR2W,69,121252,MAP-113,,No,LEWAE
EBG-105,EBG,1,42.673,-79.963,2017-05-12 19:42:00,2017-09-27 20:25:00,VR2W,69,122132,MAP-113,,No,LEWAE
EBG-077,EBG,1,42.268,-79.97,2017-05-12 21:59:00,2017-09-26 21:04:00,VR2W,69,109939,MAP-112,,No,LEWAE
CBG-009,CBG,2,41.591,-82.14,2017-06-05 13:21:00,2018-05-24 15:53:00,VR2W,69,121268,MAP-113,,No,LEWAE
CBG-010,CBG,2,41.592,-81.96,2017-06-05 14:12:00,2018-05-24 16:17:00,VR2W,69,119780,MAP-113,,No,LEWAE
CBG-021,CBG,2,41.728,-81.962,2017-06-05 15:01:00,2018-05-24 19:06:00,VR2W,69,109451,MAP-113,,No,LEWAE
CBG-020,CBG,2,41.726,-82.142,2017-06-05 15:52:00,2018-05-24 18:43:00,VR2W,69,109483,MAP-113,,No,LEWAE
CBG-032,CBG,2,41.861,-82.145,2017-06-05 16:40:00,2018-05-24 18:19:00,VR2W,69,119326,MAP-113,,No,LEWAE
CBG-033,CBG,2,41.863,-81.964,2017-06-05 17:29:00,2018-05-24 17:55:00,VR2W,69,122137,MAP-113,,No,LEWAE
CBG-045,CBG,2,41.998,-81.966,2017-06-05 18:21:00,2018-07-03 15:50:00,VR2W,69,110593,MAP-113,,No,LEWAE
CBG-044,CBG,2,41.997,-82.147,2017-06-05 19:09:00,2018-07-03 15:08:00,VR2W,69,112446,MAP-113,,No,LEWAE
CBG-043,CBG,3,41.994,-82.328,2017-06-05 20:00:00,2018-07-03 14:15:00,VR2W,69,120180,MAP-113,,No,LEWAE
CBG-054,CBG,2,42.129,-82.331,2017-06-05 20:44:00,2018-07-12 16:00:00,VR2W,69,120179,MAP-113,,No,LEWAE
CBG-055,CBG,3,42.131,-82.15,2017-06-05 21:34:00,2018-07-12 16:15:00,VR2W,69,125651,MAP-113,,No,LEWAE
CBG-056,CBG,2,42.133,-81.967,2017-06-05 22:22:00,2018-07-03 16:34:00,VR2W,69,121265,MAP-113,,No,LEWAE
CBG-067,CBG,2,42.269,-81.788,2017-06-06 12:52:00,2017-10-18 12:19:00,VR2W,69,119152,MAP-113,,No,LEWAE
CBG-068,CBG,2,42.271,-81.605,2017-06-06 13:43:00,2018-06-08 18:58:00,VR2W,69,119783,MAP-113,,No,LEWAE
CBG-079,CBG,2,42.406,-81.607,2017-06-06 14:32:00,2018-06-08 18:30:00,VR2W,69,121264,MAP-113,,No,LEWAE
CBG-080,CBG,2,42.406,-81.426,2017-06-06 15:24:00,2018-06-08 16:13:00,VR2W,69,122142,MAP-113,,No,LEWAE
CBG-091,CBG,2,42.542,-81.426,2017-06-06 16:12:00,2018-06-08 17:46:00,VR2W,69,109913,MAP-113,,No,LEWAE
CBG-092,CBG,2,42.542,-81.244,2017-06-06 17:02:00,2018-06-08 17:17:00,VR2W,69,119777,MAP-113,,No,LEWAE
CBG-093,CBG,2,42.542,-81.06,2017-06-06 17:49:00,2018-06-07 19:00:00,VR2W,69,113615,MAP-113,,No,LEWAE
CBG-082,CBG,2,42.407,-81.061,2017-06-06 18:43:00,2018-06-07 19:40:00,VR2W,69,120596,MAP-113,,No,LEWAE
CBG-081,CBG,2,42.407,-81.243,2017-06-06 19:33:00,2018-06-08 16:45:00,VR2W,69,110578,MAP-113,,No,LEWAE
CBG-070,CBG,2,42.272,-81.242,2017-06-06 20:23:00,2018-06-07 20:40:00,VR2W,69,122138,MAP-113,,No,LEWAE
CBG-069,CBG,2,42.271,-81.424,2017-06-06 21:10:00,2018-06-08 15:35:00,VR2W,69,122151,MAP-113,,No,LEWAE
CBG-057,CBG,2,42.134,-81.787,2017-06-07 12:18:00,2017-10-20 19:10:00,VR2W,69,121259,MAP-113,,No,LEWAE
CBG-046,CBG,2,41.999,-81.785,2017-06-07 13:11:00,2018-06-08 20:25:00,VR2W,69,125640,MAP-113,,No,LEWAE
CBG-034,CBG,2,41.864,-81.783,2017-06-07 14:02:00,2018-05-24 17:30:00,VR2W,69,110558,MAP-113,,No,LEWAE
CBG-022,CBG,3,41.729,-81.783,2017-06-07 14:53:00,2018-05-24 17:06:00,VR2W,69,121257,MAP-113,,No,LEWAE
CBG-023,CBG,2,41.73,-81.602,2017-06-07 15:44:00,2018-06-07 21:00:00,VR2W,69,121254,MAP-113,,No,LEWAE
CBG-035,CBG,2,41.865,-81.603,2017-06-07 16:36:00,2018-06-07 21:00:00,VR2W,69,110561,MAP-113,,No,LEWAE
CBG-047,CBG,2,42.001,-81.604,2017-06-07 17:28:00,2018-06-08 13:55:00,VR2W,69,110595,MAP-113,,No,LEWAE
CBG-058,CBG,2,42.136,-81.605,2017-06-07 18:17:00,2018-06-08 14:37:00,VR2W,69,109141,MAP-113,,No,LEWAE
CBG-059,CBG,2,42.137,-81.424,2017-06-07 19:10:00,2018-06-08 15:09:00,VR2W,69,110580,MAP-113,,No,LEWAE
CBG-048,CBG,2,42.001,-81.422,2017-06-07 19:57:00,2018-06-07 21:00:00,VR2W,69,125644,MAP-113,,No,LEWAE
CBG-036,CBG,2,41.866,-81.423,2017-06-07 20:48:00,2017-11-01 12:15:00,VR2W,69,110585,MAP-113,,No,LEWAE
CBG-071,CBG,2,42.272,-81.061,2017-06-08 15:00:00,2018-06-07 20:09:00,VR2W,69,110589,MAP-113,,No,LEWAE
CBG-072,CBG,2,42.272,-80.878,2017-06-08 15:51:00,2018-06-07 17:15:00,VR2W,69,121260,MAP-113,,No,LEWAE
CBG-083,CBG,3,42.408,-80.879,2017-06-08 16:41:00,2018-06-07 17:50:00,VR2W,69,113058,MAP-113,,No,LEWAE
CBG-094,CBG,3,42.542,-80.878,2017-06-08 17:28:00,2018-06-07 18:20:00,VR2W,69,112405,MAP-113,,No,LEWAE
CBG-095,CBG,2,42.542,-80.695,2017-06-08 18:17:00,2018-06-06 18:51:00,VR2W,69,109476,MAP-113,,No,LEWAE
CBG-084,CBG,2,42.407,-80.696,2017-06-08 19:07:00,2018-06-06 19:15:00,VR2W,69,112413,MAP-113,,No,LEWAE
CBG-073,CBG,3,42.272,-80.697,2017-06-08 19:53:00,2018-06-07 16:40:00,VR2W,69,113616,MAP-113,,No,LEWAE
CBG-074,CBG,2,42.271,-80.515,2017-06-08 20:41:00,2018-06-06 20:20:00,VR2W,69,125642,MAP-113,,No,LEWAE
CBG-085,CBG,2,42.407,-80.513,2017-06-08 21:37:00,2018-06-06 19:50:00,VR2W,69,109976,MAP-113,,No,LEWAE
CBG-096,CBG,2,42.541,-80.512,2017-06-08 22:25:00,2018-06-06 18:16:00,VR2W,69,125656,MAP-113,,No,LEWAE
CBG-097,CBG,1,42.54,-80.33,2017-06-08 23:09:00,2018-06-06 17:37:00,VR2W,69,113191,MAP-113,,No,LEWAE
CBG-086,CBG,1,42.405,-80.331,2017-06-08 23:55:00,2017-06-09 04:00:00,VR2W,69,131342,,,No,LEWAE
CBG-066,CBG,1,42.134,-80.153,2017-06-09 12:22:00,2018-05-08 20:00:00,VR2W,69,131340,MAP-113,,No,LEWAE
CBG-065,CBG,2,42.136,-80.335,2017-06-09 13:13:00,2018-06-06 21:15:00,VR2W,69,131341,MAP-113,,No,LEWAE
CBG-075,CBG,1,42.271,-80.333,2017-06-09 13:58:00,2018-06-06 16:10:00,VR2W,69,119784,MAP-113,,No,LEWAE
CBG-024,CBG,2,41.731,-81.42,2017-06-09 19:05:00,2017-11-01 14:00:00,VR2W,69,122441,MAP-113,,No,LEWAE
CBG-011,CBG,3,41.594,-81.78,2017-06-09 20:59:00,2018-05-24 16:43:00,VR2W,69,121249,MAP-113,,No,LEWAE
CBG-007,CBG,2,41.587,-82.5,2017-06-13 13:30:00,2018-05-23 14:00:00,VR2W,69,109935,,,No,LEWAE
CBG-018,CBG,2,41.722,-82.503,2017-06-13 14:00:00,2018-05-14 16:00:00,VR2W,69,131339,,,No,LEWAE
CBG-030,CBG,2,41.829,-82.482,2017-06-13 14:20:00,2018-05-23 15:12:00,VR2W,69,121267,MAP-113,,No,LEWAE
CBG-031,CBG,2,41.859,-82.325,2017-06-13 14:45:00,2018-05-23 15:40:00,VR2W,69,112341,MAP-113,,No,LEWAE
CBG-019,CBG,2,41.724,-82.323,2017-06-13 15:15:00,2018-05-23 16:06:00,VR2W,69,112969,MAP-113,,No,LEWAE
CBG-008,CBG,2,41.589,-82.32,2017-06-13 15:40:00,2018-05-14 13:00:00,VR2W,69,121262,MAP-113,,No,LEWAE
CBG-003,CBG,2,41.454,-82.317,2017-06-13 16:10:00,2018-05-07 14:00:00,VR2W,69,122139,MAP-113,,No,LEWAE
CBG-037,CBG,2,41.868,-81.24,2017-06-16 11:02:00,2018-06-07 21:00:00,VR2W,69,110596,MAP-113,,No,LEWAE
CBG-049,CBG,3,42.003,-81.24,2017-06-16 11:45:00,2018-06-07 21:00:00,VR2W,69,110591,MAP-113,,No,LEWAE
CBG-060,CBG,2,42.137,-81.245,2017-06-16 12:18:00,2018-06-07 21:00:00,VR2W,69,119155,MAP-113,,No,LEWAE
CBG-061,CBG,2,42.137,-81.06,2017-06-16 12:49:00,2018-06-07 21:00:00,VR2W,69,109406,MAP-113,,No,LEWAE
CBG-062,CBG,2,42.137,-80.879,2017-06-16 13:24:00,2018-06-07 15:40:00,VR2W,69,125626,MAP-113,,No,LEWAE
CBG-063,CBG,2,42.137,-80.698,2017-06-16 14:01:00,2018-06-07 16:13:00,VR2W,69,110584,MAP-113,,No,LEWAE
CBG-064,CBG,2,42.137,-80.515,2017-06-16 14:31:00,2018-06-06 20:50:00,VR2W,69,125648,MAP-113,,No,LEWAE
CBG-053,CBG,2,42.001,-80.516,2017-06-16 15:05:00,2018-06-07 13:43:00,VR2W,69,109435,MAP-113,,No,LEWAE
CBG-052,CBG,4,42.001,-80.696,2017-06-16 15:45:00,2018-06-07 14:25:00,VR2W,69,119148,MAP-113,,No,LEWAE
CBG-051,CBG,2,42.002,-80.878,2017-06-16 16:30:00,2018-06-07 15:06:00,VR2W,69,125653,MAP-113,,No,LEWAE
CBG-050,CBG,2,42.002,-81.06,2017-06-16 17:08:00,2018-06-07 21:00:00,VR2W,69,119154,MAP-113,,No,LEWAE
CBG-038,CBG,2,41.867,-81.059,2017-06-16 17:53:00,2018-06-07 21:00:00,VR2W,69,112395,MAP-113,,No,LEWAE
MAU-002,MAU,11,41.574,-83.608,2017-08-01 14:55:00,2018-08-02 14:40:00,VR2W,69,112973,MAP-113,,No,LEWAE
MAU-015,MAU,4,41.694,-83.469,2017-08-01 16:20:00,2017-12-19 16:45:00,VR2W,69,122152,MAP-113,,No,LEWAE
MAU-003,MAU,8,41.576,-83.61,2017-08-01 17:40:00,2018-08-02 15:00:00,VR2W,69,109932,MAP-113,,No,LEWAE
SDB-010,SDB,5,41.484,-82.829,2017-08-10 18:05:00,2018-08-21 13:45:00,VR2W,69,106602,MAP-113,,No,LEWAE
WBG-028,WBG,1,41.579,-82.926,2017-08-30 16:12:00,2018-08-06 17:35:00,VR2W,69,132219,,,No,LEWAE
WBG-018,WBG,1,41.594,-83.043,2017-08-30 16:46:00,2018-08-07 17:50:00,VR2W,69,132217,MAP-114,,No,LEWAE
WBG-025,WBG,1,41.668,-82.926,2017-08-30 17:37:00,2018-08-06 17:10:00,VR2W,69,132210,,,No,LEWAE
WBG-024,WBG,1,41.673,-83.043,2017-08-30 18:11:00,2018-08-07 17:30:00,VR2W,69,132223,MAP-114,,No,LEWAE
WBG-023,WBG,1,41.669,-83.165,2017-08-30 18:47:00,2018-08-07 17:05:00,VR2W,69,132221,MAP-114,,No,LEWAE
WBG-016,WBG,1,41.756,-83.283,2017-08-30 19:57:00,2018-08-07 16:15:00,VR2W,69,132207,MAP-114,,No,LEWAE
WBG-017,WBG,1,41.758,-83.166,2017-08-30 20:29:00,2018-08-07 16:35:00,VR2W,69,132233,MAP-114,,No,LEWAE
WBG-019,WBG,1,41.758,-83.046,2017-08-30 21:01:00,2018-08-07 13:50:00,VR2W,69,132205,MAP-114,,No,LEWAE
WBG-020,WBG,1,41.758,-82.926,2017-08-30 21:31:00,2018-08-06 16:45:00,VR2W,69,132209,,,No,LEWAE
WBG-021,WBG,1,41.76,-82.807,2017-08-30 22:03:00,2018-08-06 16:10:00,VR2W,69,132206,,,No,LEWAE
WBG-014,WBG,1,41.848,-82.684,2017-08-30 22:46:00,2018-08-09 18:20:00,VR2W,69,132224,MAP-114,,No,LEWAE
WBG-008,WBG,1,41.927,-82.548,2017-08-30 23:28:00,2018-08-09 13:35:00,VR2W,69,132208,MAP-114,,No,LEWAE
WBG-001,WBG,1,42.02,-82.684,2017-08-31 12:02:00,2018-08-09 15:00:00,VR2W,69,132222,MAP-114,,No,LEWAE
WBG-006,WBG,1,41.936,-82.815,2017-08-31 13:04:00,2018-08-09 15:40:00,VR2W,69,132204,MAP-114,,No,LEWAE
WBG-005,WBG,1,41.937,-82.926,2017-08-31 13:35:00,2018-08-09 16:50:00,VR2W,69,132231,MAP-114,,No,LEWAE
WBG-004,WBG,1,41.927,-83.045,2017-08-31 14:07:00,2018-08-30 15:30:00,VR2W,69,132220,MAP-114,,No,LEWAE
WBG-010,WBG,1,41.846,-83.165,2017-08-31 14:48:00,2018-08-07 14:30:00,VR2W,69,132227,MAP-114,,No,LEWAE
WBG-011,WBG,1,41.85,-83.043,2017-08-31 15:22:00,2018-08-17 16:05:00,VR2W,69,132228,MAP-114,,No,LEWAE
WBG-012,WBG,1,41.847,-82.928,2017-08-31 15:57:00,2018-08-09 17:35:00,VR2W,69,132229,MAP-114,,No,LEWAE
WBG-013,WBG,1,41.847,-82.805,2017-08-31 16:29:00,2018-08-09 16:15:00,VR2W,69,132225,MAP-114,,No,LEWAE
WBG-026,WBG,1,41.67,-82.803,2017-08-31 17:39:00,2018-08-06 15:30:00,VR2W,69,132234,,,No,LEWAE
WBG-027,WBG,1,41.673,-82.686,2017-08-31 18:12:00,2018-08-06 14:45:00,VR2W,69,132230,,,No,LEWAE
WBG-003,WBG,1,41.937,-83.166,2017-09-08 14:06:00,2018-08-30 16:00:00,VR2W,69,132212,MAP-114,,No,LEWAE
WBG-009,WBG,1,41.847,-83.287,2017-09-08 14:59:00,2018-08-07 14:55:00,VR2W,69,132215,MAP-114,,No,LEWAE
WBG-015,WBG,1,41.802,-83.377,2017-09-08 15:19:00,2018-08-07 15:20:00,VR2W,69,132214,MAP-114,,No,LEWAE
EBG-077,EBG,2,42.267,-79.969,2017-09-26 21:09:00,2018-05-08 20:45:00,VR2W,69,109939,MAP-112,,No,LEWAE
EBG-078,EBG,2,42.266,-79.788,2017-09-26 22:45:00,2018-05-08 14:19:00,VR2W,69,125622,MAP-113,,No,LEWAE
EBG-089,EBG,2,42.401,-79.784,2017-09-27 13:58:00,2018-05-08 14:50:00,VR2W,69,119319,MAP-113,,No,LEWAE
EBG-090,EBG,2,42.398,-79.604,2017-09-27 15:04:00,2018-05-08 15:15:00,VR2W,69,125655,MAP-113,,No,LEWAE
EBG-100,EBG,2,42.537,-79.779,2017-09-27 16:31:00,2018-05-08 16:00:00,VR2W,69,109455,MAP-113,,No,LEWAE
EBG-101,EBG,2,42.535,-79.601,2017-09-27 17:49:00,2018-05-08 16:30:00,VR2W,69,122144,MAP-113,,No,LEWAE
EBG-107,EBG,2,42.669,-79.596,2017-09-27 18:40:00,2018-05-08 16:50:00,VR2W,69,125646,MAP-113,,No,LEWAE
EBG-106,EBG,2,42.671,-79.778,2017-09-27 19:34:00,2018-05-08 17:15:00,VR2W,69,122134,MAP-113,,No,LEWAE
EBG-105,EBG,2,42.673,-79.962,2017-09-27 20:30:00,2018-05-08 17:45:00,VR2W,69,121252,MAP-113,,No,LEWAE
EBG-099,EBG,2,42.539,-79.964,2017-09-27 21:31:00,2018-05-08 18:10:00,VR2W,69,122132,MAP-113,,No,LEWAE
EBG-088,EBG,2,42.402,-79.966,2017-09-27 22:23:00,2018-05-08 18:40:00,VR2W,69,109898,MAP-113,,No,LEWAE
EBG-087,EBG,2,42.403,-80.149,2017-09-27 23:16:00,2018-05-08 19:00:00,VR2W,69,109961,MAP-113,,No,LEWAE
EBG-076,EBG,2,42.269,-80.151,2017-09-28 12:30:00,2018-05-08 19:20:00,VR2W,69,112975,MAP-113,,No,LEWAE
OGN-008,OGN,1,41.732,-82.979,2017-10-05 20:53:00,2017-10-06 12:15:00,VR2W,69,132226,,,Yes,LEWAE
OGN-009,OGN,1,41.715,-82.893,2017-10-05 21:23:00,2017-10-06 12:40:00,VR2W,69,112476,MAP-113,,Yes,LEWAE
OGN-011,OGN,1,41.632,-82.895,2017-10-05 21:50:00,2017-10-06 13:05:00,VR2W,69,112400,MAP-113,,Yes,LEWAE
OGN-012,OGN,1,41.59,-82.895,2017-10-05 22:09:00,2017-10-06 13:25:00,VR2W,69,109876,MAP-113,,Yes,LEWAE
OGN-014,OGN,1,41.634,-82.77,2017-10-12 20:10:00,2017-10-13 12:00:00,VR2W,69,112400,MAP-113,,Yes,LEWAE
OGN-016,OGN,1,41.651,-82.648,2017-10-12 20:40:00,2017-10-13 12:30:00,VR2W,69,112476,MAP-113,,Yes,LEWAE
OGN-017,OGN,1,41.56,-82.653,2017-10-12 21:05:00,2017-10-13 13:00:00,VR2W,69,132226,,,Yes,LEWAE
OGN-018,OGN,1,41.501,-82.637,2017-10-12 21:20:00,2017-10-13 13:20:00,VR2W,69,109876,MAP-113,,Yes,LEWAE
CBG-067,CBG,3,42.27,-81.787,2017-10-18 12:24:00,2018-06-08 19:26:00,VR2W,69,119152,MAP-113,,No,LEWAE
OGN-029,OGN,1,41.495,-82.351,2017-10-18 19:30:00,2017-10-19 12:00:00,VR2W,69,109876,MAP-113,,Yes,LEWAE
OGN-032,OGN,1,41.442,-82.35,2017-10-18 20:00:00,2017-10-19 12:30:00,VR2W,69,132226,,,Yes,LEWAE
OGN-025,OGN,1,41.471,-82.51,2017-10-18 20:30:00,2017-10-19 15:00:00,VR2W,69,112476,MAP-113,,Yes,LEWAE
OGN-026,OGN,1,41.412,-82.52,2017-10-18 21:00:00,2017-10-19 13:30:00,VR2W,69,112400,MAP-113,,Yes,LEWAE
OGN-022,OGN,1,41.54,-82.482,2017-10-19 21:05:00,2017-10-20 14:00:00,VR2W,69,112400,MAP-113,,Yes,LEWAE
OGN-019,OGN,1,41.62,-82.524,2017-10-19 21:30:00,2017-10-20 13:40:00,VR2W,69,112476,MAP-113,,Yes,LEWAE
OGN-027,OGN,1,41.664,-82.353,2017-10-19 22:05:00,2017-10-20 13:10:00,VR2W,69,132226,,,Yes,LEWAE
OGN-028,OGN,1,41.551,-82.361,2017-10-19 22:40:00,2017-10-20 12:40:00,VR2W,69,104876,,,Yes,LEWAE
OGN-069,OGN,1,41.829,-81.1,2017-10-20 18:41:00,2017-10-21 12:28:00,VR2Tx,69,480013,MAP-113,,Yes,LEWAE
OGN-067,OGN,1,41.857,-81.104,2017-10-20 19:07:00,2017-10-21 12:01:00,VR2W,69,131342,MAP-113,,Yes,LEWAE
CBG-057,CBG,3,42.051,-81.786,2017-10-20 19:25:00,2018-06-08 19:53:00,VR2W,69,121259,MAP-113,,No,LEWAE
OGN-068,OGN,1,41.848,-81.101,2017-10-20 19:32:00,2017-10-21 12:57:00,VR2W,69,112342,MAP-113,,Yes,LEWAE
OGN-059,OGN,1,41.879,-81.274,2017-10-20 19:57:00,2017-10-21 13:11:00,VR2W,69,132232,,,Yes,LEWAE
OGN-060,OGN,1,41.835,-81.273,2017-10-20 20:12:00,2017-10-21 14:13:00,VR2W,69,121253,MAP-113,,Yes,LEWAE
OGN-062,OGN,1,41.798,-81.28,2017-10-20 20:29:00,2017-10-21 13:46:00,VR2W,69,132236,,,Yes,LEWAE
OGN-063,OGN,1,41.776,-81.276,2017-10-20 20:36:00,2017-10-21 14:41:00,VR2W,69,110583,MAP-113,,Yes,LEWAE
OGN-034,OGN,1,41.647,-82.188,2017-10-25 21:00:00,2017-10-26 12:40:00,VR2W,69,132226,,,Yes,LEWAE
OGN-035,OGN,1,41.544,-82.175,2017-10-25 21:30:00,2017-10-26 13:10:00,VR2W,69,112476,MAP-113,,Yes,LEWAE
OGN-038,OGN,1,41.507,-82.188,2017-10-25 21:45:00,2017-10-26 13:30:00,VR2W,69,112400,MAP-113,,Yes,LEWAE
OGN-039,OGN,1,41.487,-82.157,2017-10-25 22:00:00,2017-10-26 13:50:00,VR2W,69,109876,MAP-113,,Yes,LEWAE
OGN-070,OGN,1,41.978,-80.811,2017-10-26 20:13:00,2017-10-27 19:21:00,VR2W,69,121253,MAP-113,,Yes,LEWAE
OGN-071,OGN,1,41.959,-80.818,2017-10-26 20:42:00,2017-10-27 19:53:00,VR2W,69,132236,,,Yes,LEWAE
OGN-073,OGN,1,41.919,-80.819,2017-10-26 21:09:00,2017-10-27 20:17:00,VR2W,69,132232,,,Yes,LEWAE
OGN-075,OGN,1,41.905,-80.818,2017-10-26 21:26:00,2017-10-27 20:39:00,VR2Tx,69,480013,MAP-113,,Yes,LEWAE
OGN-050,OGN,1,41.587,-81.763,2017-11-08 18:27:00,2017-11-09 12:31:00,VR2Tx,69,480013,MAP-113,,Yes,LEWAE
OGN-048,OGN,1,41.672,-81.775,2017-11-08 19:08:00,2017-11-09 12:57:00,VR2W,69,132236,,,Yes,LEWAE
OGN-041,OGN,1,41.664,-81.998,2017-11-08 19:30:00,2017-11-09 12:20:00,VR2W,69,113055,MAP-113,,Yes,LEWAE
OGN-042,OGN,1,41.599,-81.995,2017-11-08 19:55:00,2017-11-09 12:50:00,VR2W,69,122136,MAP-113,,Yes,LEWAE
OGN-055,OGN,1,41.75,-81.554,2017-11-08 20:00:00,2017-11-09 13:46:00,VR2W,69,121253,MAP-113,,Yes,LEWAE
OGN-053,OGN,1,41.532,-81.783,2017-11-08 20:30:00,2017-11-09 13:30:00,VR2W,69,112400,MAP-113,,Yes,LEWAE
OGN-054,OGN,1,41.5,-81.752,2017-11-08 20:45:00,2017-11-09 14:00:00,VR2W,69,132226,MAP-113,,Yes,LEWAE
OGN-058,OGN,1,41.616,-81.533,2017-11-08 21:00:00,2017-11-09 15:42:00,VR2W,69,131342,MAP-113,,Yes,LEWAE
OGN-045,OGN,1,41.525,-81.995,2017-11-08 21:45:00,2017-11-09 14:50:00,VR2W,69,112476,MAP-113,,Yes,LEWAE
OGN-044,OGN,1,41.55,-82.002,2017-11-08 22:10:00,2017-11-09 15:10:00,VR2W,69,109876,MAP-113,,Yes,LEWAE
CBG-036,CBG,3,41.867,-81.422,2017-11-17 13:45:00,2018-06-07 21:00:00,VR2W,69,110585,MAP-113,,No,LEWAE
CBG-024,CBG,3,41.732,-81.42,2017-11-17 15:00:00,2018-06-07 21:00:00,VR2W,69,122441,MAP-113,,No,LEWAE
MAU-015,MAU,5,41.694,-83.469,2017-12-19 17:00:00,2018-08-02 13:00:00,VR2W,69,122152,MAP-113,,No,LEWAE
WRC-109,WRC,1,41.635,-83.047,2018-03-16 15:37:00,2018-06-18 16:32:00,VR2AR,69,546146,MAP-113,,Yes,LEWAE
WRC-112,WRC,1,41.62,-83.026,2018-03-16 15:48:00,2018-08-07 18:50:00,VR2Tx,69,480020,MAP-113,,Yes,LEWAE
WRC-116,WRC,1,41.609,-83.005,2018-03-16 15:59:00,2018-08-07 19:40:00,VR2Tx,69,480021,MAP-113,,Yes,LEWAE
WRC-117,WRC,1,41.61,-82.965,2018-03-16 16:10:00,2018-06-18 15:53:00,VR2AR,69,546154,MAP-113,,Yes,LEWAE
WRC-114,WRC,1,41.62,-82.983,2018-03-16 16:19:00,2018-06-18 16:01:00,VR2AR,69,546149,MAP-113,,Yes,LEWAE
WRC-113,WRC,1,41.627,-83.008,2018-03-16 16:50:00,2018-08-07 19:00:00,VR2Tx,69,480017,MAP-113,,Yes,LEWAE
WRC-110,WRC,1,41.635,-82.998,2018-03-16 17:19:00,2018-06-18 16:17:00,VR2AR,69,546152,MAP-113,,Yes,LEWAE
WRC-104,WRC,1,41.667,-82.979,2018-03-16 17:45:00,2018-08-07 20:05:00,VR2Tx,69,480016,MAP-113,,Yes,LEWAE
WRC-105,WRC,1,41.651,-83.1,2018-03-16 18:24:00,2018-06-18 13:56:00,VR2AR,69,546143,MAP-113,,Yes,LEWAE
