deployment_id,time,latitude,longitude,receiver_model,receiver_reference_id,array_name,project_reference,recovery_datetime_utc
,UTC,degrees_north,degrees_east,,,,,UTC
V2LGLFC-WBI_010-VR2W-119152-1,2013-07-22T11:02:00Z,41.8745,-82.59323333,VR2W,V2LGLFC_WBI_010,V2LGLFC,V2LGLFC,2014-06-30T10:10:00Z
V2LGLFC-WBI_011-VR2W-110559-2,2014-06-30T12:24:00Z,41.86746667,-82.60048333,VR2W,V2LGLFC_WBI_011,V2LGLFC,V2LGLFC,2015-06-29T10:51:00Z
V2LGLFC-WBI_011-VR2W-110589-1,2013-07-22T11:07:00Z,41.86725,-82.60068333,VR2W,V2LGLFC_WBI_011,V2LGLFC,V2LGLFC,2014-06-30T10:15:00Z
V2LGLFC-WBI_012-VR2W-112494-1,2013-07-22T11:13:00Z,41.85913333,-82.60905,VR2W,V2LGLFC_WBI_012,V2LGLFC,V2LGLFC,2014-06-30T10:20:00Z
V2LGLFC-WBI_013-VR2W-110593-1,2013-07-22T11:19:00Z,41.8511,-82.61808333,VR2W,V2LGLFC_WBI_013,V2LGLFC,V2LGLFC,2014-06-30T10:30:00Z
V2LGLFC-WBI_013-VR2W-113615-2,2014-06-30T12:39:00Z,41.85083333,-82.61816667,VR2W,V2LGLFC_WBI_013,V2LGLFC,V2LGLFC,2015-06-29T11:04:00Z
V2LGLFC-WBI_014-VR2W-119784-2,2014-06-30T12:47:00Z,41.84255,-82.62733333,VR2W,V2LGLFC_WBI_014,V2LGLFC,V2LGLFC,2015-11-24T12:00:00Z
V2LGLFC-WBI_014-VR2W-120179-1,2013-07-22T11:25:00Z,41.8428,-82.62691667,VR2W,V2LGLFC_WBI_014,V2LGLFC,V2LGLFC,2014-06-30T10:34:00Z
V2LGLFC-WBI_015-VR2W-119780-1,2013-07-22T11:33:00Z,41.838,-82.63631667,VR2W,V2LGLFC_WBI_015,V2LGLFC,V2LGLFC,2014-06-30T10:40:00Z
V2LGLFC-WBI_016-VR2W-110593-2,2014-07-03T09:04:00Z,41.73536667,-82.6849,VR2W,V2LGLFC_WBI_016,V2LGLFC,V2LGLFC,2015-06-05T09:20:00Z
V2LGLFC-WBI_016-VR2W-119148-1,2013-07-22T12:19:00Z,41.73498333,-82.68523333,VR2W,V2LGLFC_WBI_016,V2LGLFC,V2LGLFC,2014-07-01T12:34:00Z
V2LGLFC-WBI_017-VR2W-110561-1,2013-07-22T12:26:00Z,41.72873333,-82.69393333,VR2W,V2LGLFC_WBI_017,V2LGLFC,V2LGLFC,2014-07-01T12:30:00Z
V2LGLFC-WBI_017-VR2W-112405-2,2014-07-03T09:11:00Z,41.72891667,-82.69376667,VR2W,V2LGLFC_WBI_017,V2LGLFC,V2LGLFC,2015-06-05T09:27:00Z
V2LGLFC-WBI_018-VR2W-110578-2,2014-07-03T09:17:00Z,41.7222,-82.70113333,VR2W,V2LGLFC_WBI_018,V2LGLFC,V2LGLFC,2015-06-05T09:30:00Z
V2LGLFC-WBI_018-VR2W-110595-1,2013-07-22T12:31:00Z,41.72198333,-82.70141667,VR2W,V2LGLFC_WBI_018,V2LGLFC,V2LGLFC,2014-07-01T12:26:00Z
V2LGLFC-WBI_019-VR2W-110584-1,2013-07-22T12:36:00Z,41.71568333,-82.70978333,VR2W,V2LGLFC_WBI_019,V2LGLFC,V2LGLFC,2014-07-01T12:21:00Z
V2LGLFC-WBI_019-VR2W-112476-2,2014-07-03T09:23:00Z,41.71576667,-82.70945,VR2W,V2LGLFC_WBI_019,V2LGLFC,V2LGLFC,2015-06-05T09:35:00Z
V2LGLFC-WBI_020-VR2W-110595-2,2014-07-03T09:29:00Z,41.7063,-82.70953333,VR2W,V2LGLFC_WBI_020,V2LGLFC,V2LGLFC,2015-06-05T09:38:00Z
V2LGLFC-WBI_020-VR2W-112476-1,2013-07-22T12:41:00Z,41.70628333,-82.71,VR2W,V2LGLFC_WBI_020,V2LGLFC,V2LGLFC,2014-07-01T12:17:00Z
V2LGLFC-WBI_021-VR2W-112394-2,2014-07-03T09:35:00Z,41.69751667,-82.7109,VR2W,V2LGLFC_WBI_021,V2LGLFC,V2LGLFC,2015-06-05T09:40:00Z
V2LGLFC-WBI_021-VR2W-113055-1,2013-07-22T12:46:00Z,41.69743333,-82.7112,VR2W,V2LGLFC_WBI_021,V2LGLFC,V2LGLFC,2014-07-01T12:12:00Z
V2LGLFC-WBI_022-VR2W-106602-1,2013-07-22T12:52:00Z,41.68781667,-82.71205,VR2W,V2LGLFC_WBI_022,V2LGLFC,V2LGLFC,
V2LGLFC-WBI_022-VR2W-110584-2,2014-07-03T09:41:00Z,41.68771667,-82.71158333,VR2W,V2LGLFC_WBI_022,V2LGLFC,V2LGLFC,2014-08-07T10:28:00Z
V2LGLFC-WBI_023-VR2W-110561-2,2014-07-03T09:46:00Z,41.67888333,-82.71196667,VR2W,V2LGLFC_WBI_023,V2LGLFC,V2LGLFC,2015-06-05T10:00:00Z
V2LGLFC-WBI_023-VR2W-112413-1,2013-07-22T12:56:00Z,41.6787,-82.71245,VR2W,V2LGLFC_WBI_023,V2LGLFC,V2LGLFC,2014-07-01T11:53:00Z
V2LGLFC-WBI_024-VR2W-110583-1,2013-07-22T13:02:00Z,41.66923333,-82.71285,VR2W,V2LGLFC_WBI_024,V2LGLFC,V2LGLFC,2014-07-01T11:50:00Z
V2LGLFC-WBI_024-VR2W-112342-2,2014-07-03T09:52:00Z,41.66905,-82.71233333,VR2W,V2LGLFC_WBI_024,V2LGLFC,V2LGLFC,2015-06-05T10:05:00Z
V2LGLFC-WBI_025-VR2W-112394-1,2013-07-22T13:08:00Z,41.66016667,-82.71445,VR2W,V2LGLFC_WBI_025,V2LGLFC,V2LGLFC,2014-07-01T11:46:00Z
V2LGLFC-WBI_025-VR2W-112413-2,2014-07-03T09:57:00Z,41.66006667,-82.71386667,VR2W,V2LGLFC_WBI_025,V2LGLFC,V2LGLFC,2015-06-05T10:10:00Z
V2LGLFC-WBI_026-VR2W-113614-1,2013-07-22T13:14:00Z,41.65056667,-82.7139,VR2W,V2LGLFC_WBI_026,V2LGLFC,V2LGLFC,2014-07-01T11:43:00Z
V2LGLFC-WBI_027-VR2W-113055-2,2014-07-03T08:20:00Z,41.64167,-82.71465,VR2W,V2LGLFC_WBI_027,V2LGLFC,V2LGLFC,2014-08-07T11:30:00Z
V2LGLFC-WBI_027-VR2W-113616-1,2013-07-22T13:20:00Z,41.6417,-82.71473333,VR2W,V2LGLFC_WBI_027,V2LGLFC,V2LGLFC,
V2LGLFC-WBI_028-VR2W-110583-2,2014-07-03T08:26:00Z,41.63195,-82.71575,VR2W,V2LGLFC_WBI_028,V2LGLFC,V2LGLFC,2015-06-05T10:37:00Z
V2LGLFC-WBI_028-VR2W-112342-1,2013-07-22T13:25:00Z,41.63201667,-82.7158,VR2W,V2LGLFC_WBI_028,V2LGLFC,V2LGLFC,2014-07-01T11:13:00Z
V2LGLFC-WBI_029-VR2W-110558-1,2013-07-22T13:31:00Z,41.62316667,-82.71623333,VR2W,V2LGLFC_WBI_029,V2LGLFC,V2LGLFC,2014-07-01T11:10:00Z
V2LGLFC-WBI_029-VR2W-110558-2,2014-07-03T08:30:00Z,41.62331,-82.71616,VR2W,V2LGLFC_WBI_029,V2LGLFC,V2LGLFC,2015-06-05T10:43:00Z
V2LGLFC-WBI_030-VR2W-110167-2,2014-07-03T08:40:00Z,41.59855,-82.73833,VR2W,V2LGLFC_WBI_030,V2LGLFC,V2LGLFC,2015-06-05T10:52:00Z
V2LGLFC-WBI_030-VR2W-110578-1,2013-07-22T13:44:00Z,41.59861667,-82.7384,VR2W,V2LGLFC_WBI_030,V2LGLFC,V2LGLFC,2014-07-01T11:01:00Z
V2LGLFC-WBI_031-VR2W-112405-1,2013-07-22T13:51:00Z,41.58841667,-82.74211667,VR2W,V2LGLFC_WBI_031,V2LGLFC,V2LGLFC,2014-07-01T10:56:00Z
V2LGLFC-WBI_031-VR2W-113058-2,2014-07-03T08:45:00Z,41.58833,-82.7421,VR2W,V2LGLFC_WBI_031,V2LGLFC,V2LGLFC,2015-06-05T10:56:00Z
V2LGLFC-WBI_032-VR2W-112400-2,2014-07-03T08:50:00Z,41.5791,-82.74447,VR2W,V2LGLFC_WBI_032,V2LGLFC,V2LGLFC,2015-06-10T00:00:00Z
V2LGLFC-WBI_032-VR2W-113058-1,2013-07-22T13:55:00Z,41.57911667,-82.7445,VR2W,V2LGLFC_WBI_032,V2LGLFC,V2LGLFC,2014-07-01T10:53:00Z
V2LGLFC-WBI_033-VR2W-110167-1,2013-07-22T14:01:00Z,41.56921667,-82.74763333,VR2W,V2LGLFC_WBI_033,V2LGLFC,V2LGLFC,2014-07-01T10:42:00Z
V2LGLFC-WBI_034-VR2W-112400-1,2013-07-22T14:07:00Z,41.55926667,-82.75061667,VR2W,V2LGLFC_WBI_034,V2LGLFC,V2LGLFC,2014-07-01T10:37:00Z
V2LGLFC-WBI_034-VR2W-119148-2,2014-07-03T09:00:00Z,41.55929,-82.75059,VR2W,V2LGLFC_WBI_034,V2LGLFC,V2LGLFC,2015-06-05T11:16:00Z
V2LGLFC-WBI_035-VR2W-113614-2,2014-07-03T09:03:00Z,41.55013,-82.75375,VR2W,V2LGLFC_WBI_035,V2LGLFC,V2LGLFC,
V2LGLFC-WBI_035-VR2W-119783-1,2013-07-22T14:14:00Z,41.55008333,-82.75373333,VR2W,V2LGLFC_WBI_035,V2LGLFC,V2LGLFC,2014-07-01T10:32:00Z
V2LGLFC-WBO_017-VR2W-110593-1,2014-07-01T11:27:00Z,41.71018333,-82.66118333,VR2W,V2LGLFC_WBO_017,V2LGLFC,V2LGLFC,2014-07-03T08:47:00Z
V2LGLFC-WBO_018-VR2W-112407-1,2013-09-12T11:37:00Z,41.70367,-82.6631,VR2W,V2LGLFC_WBO_018,V2LGLFC,V2LGLFC,2014-06-27T06:20:00Z
V2LGLFC-WBO_018-VR2W-120179-2,2014-07-01T11:36:00Z,41.70391667,-82.66343333,VR2W,V2LGLFC_WBO_018,V2LGLFC,V2LGLFC,2015-06-25T08:00:00Z
V2LGLFC-WBO_019-VR2W-110585-1,2014-07-01T11:45:00Z,41.69443333,-82.66456667,VR2W,V2LGLFC_WBO_019,V2LGLFC,V2LGLFC,2015-06-25T08:10:00Z
V2LGLFC-WBO_020-VR2W-110580-1,2014-07-01T11:55:00Z,41.68411667,-82.6642,VR2W,V2LGLFC_WBO_020,V2LGLFC,V2LGLFC,2015-06-25T08:15:00Z
V2LGLFC-WBO_021-VR2W-119780-1,2014-07-01T12:04:00Z,41.67541667,-82.66681667,VR2W,V2LGLFC_WBO_021,V2LGLFC,V2LGLFC,2015-06-25T08:20:00Z
V2LGLFC-WBO_022-VR2W-113615-1,2013-09-12T11:13:00Z,41.66545,-82.66785,VR2W,V2LGLFC_WBO_022,V2LGLFC,V2LGLFC,2014-06-27T06:53:00Z
V2LGLFC-WBO_022-VR2W-119152-2,2014-07-01T12:11:00Z,41.66523333,-82.6675,VR2W,V2LGLFC_WBO_022,V2LGLFC,V2LGLFC,2015-06-25T08:25:00Z
V2LGLFC-WBO_023-VR2W-110589-2,2014-07-01T12:18:00Z,41.65575,-82.66956667,VR2W,V2LGLFC_WBO_023,V2LGLFC,V2LGLFC,2015-06-25T08:29:00Z
V2LGLFC-WBO_023-VR2W-119154-1,2013-09-12T11:07:00Z,41.65577,-82.66853,VR2W,V2LGLFC_WBO_023,V2LGLFC,V2LGLFC,2014-06-27T06:59:00Z
V2LGLFC-WBO_024-VR2W-112494-2,2014-07-01T12:28:00Z,41.64641667,-82.67031667,VR2W,V2LGLFC_WBO_024,V2LGLFC,V2LGLFC,2015-06-25T08:35:00Z
V2LGLFC-WBO_024-VR2W-119784-1,2013-09-12T11:01:00Z,41.64633,-82.67022,VR2W,V2LGLFC_WBO_024,V2LGLFC,V2LGLFC,2014-06-27T07:05:00Z
V2LGLFC-WBO_025-VR2W-110560-2,2014-07-01T12:38:00Z,41.63698333,-82.67093333,VR2W,V2LGLFC_WBO_025,V2LGLFC,V2LGLFC,2015-09-22T00:00:00Z
V2LGLFC-WBO_025-VR2W-112330-1,2013-09-12T10:55:00Z,41.63682,-82.67112,VR2W,V2LGLFC_WBO_025,V2LGLFC,V2LGLFC,2014-06-27T07:10:00Z
V2LGLFC-WBO_026-VR2W-112409-2,2014-07-01T12:46:00Z,41.62738333,-82.67281667,VR2W,V2LGLFC_WBO_026,V2LGLFC,V2LGLFC,
V2LGLFC-WBO_026-VR2W-120180-1,2013-09-12T10:49:00Z,41.62735,-82.67248,VR2W,V2LGLFC_WBO_026,V2LGLFC,V2LGLFC,2014-06-27T07:15:00Z
V2LGLFC-WBO_027-VR2W-119155-1,2013-09-12T10:24:00Z,41.58187,-82.69505,VR2W,V2LGLFC_WBO_027,V2LGLFC,V2LGLFC,2014-06-27T07:31:00Z
V2LGLFC-WBO_028-VR2W-110591-1,2013-09-12T10:49:00Z,41.57225,-82.69947,VR2W,V2LGLFC_WBO_028,V2LGLFC,V2LGLFC,2014-06-27T07:36:00Z
V2LGLFC-WBO_029-VR2W-109141-2,2014-07-01T13:29:00Z,41.56276667,-82.7046,VR2W,V2LGLFC_WBO_029,V2LGLFC,V2LGLFC,2015-06-25T09:35:00Z
V2LGLFC-WBO_029-VR2W-110596-1,2013-09-12T10:13:00Z,41.56273,-82.70437,VR2W,V2LGLFC_WBO_029,V2LGLFC,V2LGLFC,2014-06-27T07:40:00Z
V2LGLFC-WBO_030-VR2W-112395-1,2013-09-12T10:08:00Z,41.55322,-82.70947,VR2W,V2LGLFC_WBO_030,V2LGLFC,V2LGLFC,2014-06-27T07:44:00Z
V2LGLFC-WBO_030-VR2W-119777-2,2014-07-01T13:40:00Z,41.5534,-82.70941667,VR2W,V2LGLFC_WBO_030,V2LGLFC,V2LGLFC,2015-06-25T09:40:00Z
V2LGLFC-WBO_031-VR2W-110559-1,2013-09-12T10:02:00Z,41.54375,-82.71402,VR2W,V2LGLFC_WBO_031,V2LGLFC,V2LGLFC,2014-06-27T07:50:00Z
V2LGLFC-WBO_031-VR2W-119783-2,2014-07-03T09:12:00Z,41.54344,-82.71405,VR2W,V2LGLFC_WBO_031,V2LGLFC,V2LGLFC,2015-06-25T09:45:00Z
WBG_020-VR2W-110167-2018_08_06T12,2018-08-06T12:50:00Z,41.75846,-82.92594,VR2W,V2LGLFC_WBG_020,V2LGLFC,V2LGLFC,
WBG_021-VR2W-112446-2018_08_06T12,2018-08-06T12:15:00Z,41.76041,-82.80648,VR2W,V2LGLFC_WBG_021,V2LGLFC,V2LGLFC,
WBG_025-VR2W-112394-2018_08_06T13,2018-08-06T13:15:00Z,41.66826,-82.92602,VR2W,V2LGLFC_WBG_025,V2LGLFC,V2LGLFC,
WBG_026-VR2W-109141-2018_08_06T11,2018-08-06T11:35:00Z,41.67063,-82.80236,VR2W,V2LGLFC_WBG_026,V2LGLFC,V2LGLFC,
WBG_027-VR2W-113058-2018_08_06T10,2018-08-06T10:50:00Z,41.67319,-82.68512,VR2W,V2LGLFC_WBG_027,V2LGLFC,V2LGLFC,
WBG_028-VR2W-110589-2018_08_06T13,2018-08-06T13:40:00Z,41.57912,-82.92585,VR2W,V2LGLFC_WBG_028,V2LGLFC,V2LGLFC,
WBI_002-VR2W-112494-2015_06_29T10,2015-06-29T10:02:00Z,41.93217,-82.532,VR2W,V2LGLFC_WBI_002,V2LGLFC,V2LGLFC,2016-06-16T15:22:00Z
WBI_003-VR2W-110589-2015_06_29T10,2015-06-29T10:09:00Z,41.92489,-82.53922,VR2W,V2LGLFC_WBI_003,V2LGLFC,V2LGLFC,2016-06-16T15:25:00Z
WBI_004-VR2W-110561-2015_06_29T10,2015-06-29T10:13:00Z,41.91765,-82.54715,VR2W,V2LGLFC_WBI_004,V2LGLFC,V2LGLFC,2016-06-16T15:32:00Z
WBI_005-VR2W-112446-2015_06_29T10,2015-06-29T10:20:00Z,41.91026,-82.55472,VR2W,V2LGLFC_WBI_005,V2LGLFC,V2LGLFC,2016-06-16T15:35:00Z
WBI_006-VR2W-112341-2015_06_29T10,2015-06-29T10:28:00Z,41.90336,-82.56287,VR2W,V2LGLFC_WBI_006,V2LGLFC,V2LGLFC,2016-06-16T15:40:00Z
WBI_007-VR2W-119777-2015_06_29T10,2015-06-29T10:31:00Z,41.8961,-82.56967,VR2W,V2LGLFC_WBI_007,V2LGLFC,V2LGLFC,2016-06-16T15:44:00Z
WBI_008-VR2W-110580-2015_06_29T10,2015-06-29T10:38:00Z,41.88926,-82.57736,VR2W,V2LGLFC_WBI_008,V2LGLFC,V2LGLFC,2016-06-16T15:48:00Z
WBI_010-VR2W-120179-2015_06_29T10,2015-06-29T10:49:00Z,41.87454,-82.59342,VR2W,V2LGLFC_WBI_010,V2LGLFC,V2LGLFC,2016-06-16T15:56:00Z
WBI_011-VR2W-110585-2015_06_29T10,2015-06-29T10:53:00Z,41.86758,-82.6008,VR2W,V2LGLFC_WBI_011,V2LGLFC,V2LGLFC,2016-06-16T16:00:00Z
WBI_012-VR2W-119152-2015_06_29T11,2015-06-29T11:02:00Z,41.85908,-82.60913,VR2W,V2LGLFC_WBI_012,V2LGLFC,V2LGLFC,2016-06-16T16:04:00Z
WBI_013-VR2W-119783-2015_06_29T11,2015-06-29T11:06:00Z,41.85126,-82.6183,VR2W,V2LGLFC_WBI_013,V2LGLFC,V2LGLFC,2016-06-16T16:08:00Z
WBI_014-VR2W-119780-2015_06_29T11,2015-06-29T11:12:00Z,41.84296,-82.62701,VR2W,V2LGLFC_WBI_014,V2LGLFC,V2LGLFC,2015-11-24T12:00:00Z
WBI_014-VR2W-119780-2015_11_24T12,2015-11-24T12:05:00Z,41.8466,-82.6503,VR2W,V2LGLFC_WBI_014,V2LGLFC,V2LGLFC,2016-06-16T16:13:00Z
WBI_015-VR2W-109141-2015_06_29T11,2015-06-29T11:22:00Z,41.83811,-82.6361,VR2W,V2LGLFC_WBI_015,V2LGLFC,V2LGLFC,2015-06-30T00:00:00Z
WBI_016-VR2W-110584-2015_06_22T10,2015-06-22T10:34:00Z,41.73349,-82.68441,VR2W,V2LGLFC_WBI_016,V2LGLFC,V2LGLFC,2015-06-23T00:00:00Z
WBI_017-VR2W-113055-2015_06_22T10,2015-06-22T10:38:00Z,41.72708,-82.69317,VR2W,V2LGLFC_WBI_017,V2LGLFC,V2LGLFC,2016-06-21T11:17:00Z
WBI_018-VR2W-106602-2015_06_22T10,2015-06-22T10:41:00Z,41.7203,-82.70052,VR2W,V2LGLFC_WBI_018,V2LGLFC,V2LGLFC,2016-06-21T11:10:00Z
WBI_019-VR2W-110558-2015_06_22T10,2015-06-22T10:45:00Z,41.71386,-82.70894,VR2W,V2LGLFC_WBI_019,V2LGLFC,V2LGLFC,2016-06-21T11:20:00Z
WBI_020-VR2W-119148-2015_06_22T10,2015-06-22T10:50:00Z,41.70438,-82.70902,VR2W,V2LGLFC_WBI_020,V2LGLFC,V2LGLFC,2016-05-04T00:00:00Z
WBI_021-VR2W-112342-2015_06_22T10,2015-06-22T10:54:00Z,41.69555,-82.71031,VR2W,V2LGLFC_WBI_021,V2LGLFC,V2LGLFC,2016-06-21T11:30:00Z
WBI_022-VR2W-112394-2015_06_22T10,2015-06-22T10:58:00Z,41.68581,-82.71104,VR2W,V2LGLFC_WBI_022,V2LGLFC,V2LGLFC,2016-06-21T11:35:00Z
WBI_023-VR2W-110583-2015_06_22T11,2015-06-22T11:02:00Z,41.67698,-82.71144,VR2W,V2LGLFC_WBI_023,V2LGLFC,V2LGLFC,2016-06-21T11:40:00Z
WBI_024-VR2W-110578-2015_06_22T11,2015-06-22T11:05:00Z,41.66713,-82.71173,VR2W,V2LGLFC_WBI_024,V2LGLFC,V2LGLFC,2016-06-21T11:45:00Z
WBI_026-VR2W-110595-2015_06_22T11,2015-06-22T11:12:00Z,41.64862,-82.7127,VR2W,V2LGLFC_WBI_026,V2LGLFC,V2LGLFC,2016-06-21T11:50:00Z
WBI_027-VR2W-112400-2015_06_24T08,2015-06-24T08:19:00Z,41.63971,-82.7141,VR2W,V2LGLFC_WBI_027,V2LGLFC,V2LGLFC,2016-06-21T11:57:00Z
WBI_028-VR2W-112476-2015_06_24T08,2015-06-24T08:23:00Z,41.63004,-82.7152,VR2W,V2LGLFC_WBI_028,V2LGLFC,V2LGLFC,2016-06-21T12:00:00Z
WBI_029-VR2W-110593-2015_06_24T08,2015-06-24T08:26:00Z,41.62331,-82.71616,VR2W,V2LGLFC_WBI_029,V2LGLFC,V2LGLFC,2016-06-21T12:05:00Z
WBI_030-VR2W-113058-2015_06_24T08,2015-06-24T08:33:00Z,41.59656,-82.73775,VR2W,V2LGLFC_WBI_030,V2LGLFC,V2LGLFC,2016-06-21T12:15:00Z
WBI_031-VR2W-112413-2015_06_24T08,2015-06-24T08:38:00Z,41.58639,-82.7415,VR2W,V2LGLFC_WBI_031,V2LGLFC,V2LGLFC,2016-06-21T12:20:00Z
WBI_032-VR2W-113616-2015_06_24T08,2015-06-24T08:40:00Z,41.57714,-82.74385,VR2W,V2LGLFC_WBI_032,V2LGLFC,V2LGLFC,2016-06-21T12:25:00Z
WBI_034-VR2W-112405-2015_06_24T08,2015-06-24T08:50:00Z,41.55731,-82.7499,VR2W,V2LGLFC_WBI_034,V2LGLFC,V2LGLFC,2016-06-21T12:34:00Z
WBI_035-VR2W-110167-2015_06_24T09,2015-06-24T09:48:00Z,41.54813,-82.75314,VR2W,V2LGLFC_WBI_035,V2LGLFC,V2LGLFC,2015-06-25T00:00:00Z
WBO_018-VR2W-112330-2015_06_29T15,2015-06-29T15:15:00Z,41.70366,-82.66308,VR2W,V2LGLFC_WBO_018,V2LGLFC,V2LGLFC,2015-06-30T00:00:00Z
WBO_019-VR2W-120180-2015_06_29T15,2015-06-29T15:20:00Z,41.69419,-82.66417,VR2W,V2LGLFC_WBO_019,V2LGLFC,V2LGLFC,2015-06-30T00:00:00Z
WBO_020-VR2W-119154-2015_06_29T15,2015-06-29T15:25:00Z,41.68438,-82.66541,VR2W,V2LGLFC_WBO_020,V2LGLFC,V2LGLFC,2016-06-09T12:55:00Z
WBO_021-VR2W-112395-2015_06_29T15,2015-06-29T15:30:00Z,41.67509,-82.66656,VR2W,V2LGLFC_WBO_021,V2LGLFC,V2LGLFC,2016-06-09T13:00:00Z
WBO_023-VR2W-110591-2015_06_29T15,2015-06-29T15:40:00Z,41.65589,-82.66861,VR2W,V2LGLFC_WBO_023,V2LGLFC,V2LGLFC,2016-06-09T13:10:00Z
WBO_026-VR2W-113615-2015_06_29T15,2015-06-29T15:55:00Z,41.62742,-82.67256,VR2W,V2LGLFC_WBO_026,V2LGLFC,V2LGLFC,2016-06-09T13:20:00Z
WBO_027-VR2W-112341-2014_07_01T13,2014-07-01T13:12:00Z,41.58217,-82.69533,VR2W,V2LGLFC_WBO_027,V2LGLFC,V2LGLFC,2015-06-25T09:23:00Z
WBO_027-VR2W-119155-2015_06_29T16,2015-06-29T16:05:00Z,41.58184,-82.69509,VR2W,V2LGLFC_WBO_027,V2LGLFC,V2LGLFC,2015-06-30T00:00:00Z
WBO_028-VR2W-112446-2014_07_01T13,2014-07-01T13:20:00Z,41.57198,-82.69908,VR2W,V2LGLFC_WBO_028,V2LGLFC,V2LGLFC,2015-06-25T09:27:00Z
WBO_029-VR2W-112407-2015_06_29T16,2015-06-29T16:12:00Z,41.56271,-82.70439,VR2W,V2LGLFC_WBO_029,V2LGLFC,V2LGLFC,2016-06-09T13:35:00Z
WBO_030-VR2W-110596-2015_06_29T16,2015-06-29T16:16:00Z,41.55324,-82.70953,VR2W,V2LGLFC_WBO_030,V2LGLFC,V2LGLFC,2016-06-09T13:45:00Z
WBO_031-VR2W-110559-2015_06_30T11,2015-06-30T11:40:00Z,41.54351,-82.71392,VR2W,V2LGLFC_WBO_031,V2LGLFC,V2LGLFC,
WIP-001-VR2AR-553234-2024_05_04T15,2024-05-04T15:15:00Z,45.31637,-80.1202,VR2AR,V2LPSAP_WIP-001,V2LPSAP,V2LPSAP,2025-05-02T13:30:00Z
WIP-001-VR2AR-553234-2025_05_02T13,2025-05-02T13:50:00Z,45.31683,-80.1202,VR2AR,V2LPSAP_WIP-001,V2LPSAP,V2LPSAP,
WIP-002-VR2AR-553243-2024_05_04T15,2024-05-04T15:26:00Z,45.31525,-80.11693,VR2AR,V2LPSAP_WIP-002,V2LPSAP,V2LPSAP,2025-04-29T12:00:00Z
WIP-002-VR2AR-553243-2025_04_29T12,2025-04-29T12:42:00Z,45.3152,-80.11705,VR2AR,V2LPSAP_WIP-002,V2LPSAP,V2LPSAP,
WIP-003-VR2AR-553230-2024_05_04T15,2024-05-04T15:32:00Z,45.31355,-80.11355,VR2AR,V2LPSAP_WIP-003,V2LPSAP,V2LPSAP,2025-05-02T08:50:00Z
WIP-003-VR2AR-553230-2025_05_02T09,2025-05-02T09:25:00Z,45.3139,-80.11332,VR2AR,V2LPSAP_WIP-003,V2LPSAP,V2LPSAP,
WIP-004-VR2AR-553206-2024_05_04T15,2024-05-04T15:39:00Z,45.31323,-80.10957,VR2AR,V2LPSAP_WIP-004,V2LPSAP,V2LPSAP,2025-05-02T09:30:00Z
WIP-004-VR2AR-553206-2025_05_02T09,2025-05-02T09:48:00Z,45.31325,-80.10953,VR2AR,V2LPSAP_WIP-004,V2LPSAP,V2LPSAP,
WIP-005-VR2AR-553245-2024_05_04T15,2024-05-04T15:45:00Z,45.31247,-80.10512,VR2AR,V2LPSAP_WIP-005,V2LPSAP,V2LPSAP,2025-05-02T09:52:00Z
WIP-005-VR2AR-553245-2025_05_02T10,2025-05-02T10:07:00Z,45.31533,-80.10503,VR2AR,V2LPSAP_WIP-005,V2LPSAP,V2LPSAP,
WIP-006-VR2AR-553236-2024_05_04T15,2024-05-04T15:51:00Z,45.31393,-80.10097,VR2AR,V2LPSAP_WIP-006,V2LPSAP,V2LPSAP,2025-05-02T10:10:00Z
WIP-006-VR2AR-553236-2025_05_02T10,2025-05-02T10:30:00Z,45.31395,-80.10098,VR2AR,V2LPSAP_WIP-006,V2LPSAP,V2LPSAP,
WIP-007-VR2AR-553256-2024_05_04T15,2024-05-04T15:56:00Z,45.31525,-80.09793,VR2AR,V2LPSAP_WIP-007,V2LPSAP,V2LPSAP,2025-05-02T10:38:00Z
WIP-007-VR2AR-553256-2025_05_02T11,2025-05-02T11:00:00Z,45.31522,-80.09797,VR2AR,V2LPSAP_WIP-007,V2LPSAP,V2LPSAP,
WIP-008-VR2AR-553222-2024_05_04T16,2024-05-04T16:00:00Z,45.3165,-80.099,VR2AR,V2LPSAP_WIP-008,V2LPSAP,V2LPSAP,2025-05-02T10:57:00Z
WIP-008-VR2AR-553222-2025_05_02T11,2025-05-02T11:19:00Z,45.31652,-80.09898,VR2AR,V2LPSAP_WIP-008,V2LPSAP,V2LPSAP,
WIP-009-VR2AR-553247-2024_05_06T13,2024-05-06T13:28:00Z,45.31563,-80.10297,VR2AR,V2LPSAP_WIP-009,V2LPSAP,V2LPSAP,2025-05-02T11:30:00Z
WIP-009-VR2AR-553247-2025_05_02T12,2025-05-02T12:10:00Z,45.31563,-80.10295,VR2AR,V2LPSAP_WIP-009,V2LPSAP,V2LPSAP,
WIP-010-RBR-201638-2024_05_04T16,2024-05-04T16:23:00Z,45.31408,-80.10558,RBR,V2LPSAP_WIP-010,V2LPSAP,V2LPSAP,2025-05-01T17:15:00Z
WIP-010-RBR-201638-2025_05_01T17,2025-05-01T17:19:00Z,45.31412,-80.10585,RBR,V2LPSAP_WIP-010,V2LPSAP,V2LPSAP,
